Accurate and efficient private release of datacubes and contingency tables.;2014;12
Aeolus: An optimizer for distributed intra-node-parallel streaming systems.;2014;1
An efficient and compact indexing scheme for large-scale data store.;2014;6
Attribute extraction and scoring: A probabilistic approach.;2014;6
Automatic extraction of top-k lists from the web.;2014;3
Automating pattern discovery for rule based data standardization systems.;2014;0
Big data integration.;2014;26
Breaking the top-k barrier of hidden web databases?;2014;1
C-Cube: Elastic continuous clustering in the cloud.;2014;1
COLA: A cloud-based system for online aggregation.;2014;0
CPU and cache efficient management of memory-resident databases.;2014;10
Catch the Wind: Graph workload balancing on cloud.;2014;7
Cleaning uncertain data for top-k queries.;2014;4
Complex pattern matching in complex structures: The XSeq approach.;2014;1
Coupled clustering ensemble: Incorporating coupling relationships both between base clusterings and objects.;2014;7
Crowd-answering system via microblogging.;2014;0
CrowdPlanr: Planning made easy with crowd.;2014;6
Crowdsourced enumeration queries.;2014;17
Data services for E-tailers leveraging web search engine assets.;2014;2
Destination prediction by sub-trajectory synthesis and privacy protection against such prediction.;2014;26
Differentially private grids for geospatial data.;2014;12
EAGRE: Towards scalable I/O efficient SPARQL query evaluation on the cloud.;2014;7
Efficient direct search on compressed genomic data.;2014;3
Efficient distance-aware query evaluation on indoor moving objects.;2014;3
Efficient many-core query execution in main memory column-stores.;2014;5
Efficient notification of meeting points for moving groups via independent safe regions.;2014;0
Efficient search algorithm for SimRank.;2014;10
Efficient snapshot retrieval over historical graph data.;2014;13
Efficient tracking and querying for coordinated uncertain mobile objects.;2014;0
Engineering Generalized Shortest Path queries.;2014;0
Enumerating subgraph instances using map-reduce.;2014;18
ExpFinder: Finding experts by graph pattern matching.;2014;1
Extracting interesting related context-dependent concepts from social media streams using temporal distributions.;2014;0
FERRARI: Flexible and efficient reachability range assignment for graph indexing.;2014;11
Fast peak-to-peak behavior with SSD buffer pool.;2014;3
Faster random walks by rewiring online social networks on-the-fly.;2014;5
Ficklebase: Looking into the future to erase the past.;2014;1
Finding connected components in map-reduce in logarithmic rounds.;2014;12
Finding distance-preserving subgraphs in large road networks.;2014;0
Finding interesting correlations with conditional heavy hitters.;2014;0
Focused matrix factorization for audience selection in display advertising.;2014;5
Forecasting the data cube: A model configuration advisor for multi-dimensional data sets.;2014;3
Graph stream classification using labeled and unlabeled graphs.;2014;7
HANDS: A heuristically arranged non-backup in-line deduplication system.;2014;7
HFMS: Managing the lifecycle and complexity of hybrid analytic data flows.;2014;2
Hardware killed the software star.;2014;4
Holistic data cleaning: Putting violations into context.;2014;12
Identifying hot and cold data in main-memory databases.;2014;18
Inferring data currency and consistency for conflict resolution.;2014;6
Interval indexing and querying on key-value cloud stores.;2014;5
Interval reverse nearest neighbor queries on uncertain data with Markov correlations.;2014;3
Inverted linear quadtree: Efficient top k spatial keyword search.;2014;5
KORS: Keyword-aware Optimal Route Search System.;2014;1
Knowledge harvesting from text and Web sources.;2014;4
KuaFu: Closing the parallelism gap in database replication.;2014;0
LSII: An indexing structure for exact real-time search on microblogs.;2014;6
Layered processing of skyline-window-join (SWJ) queries using iteration-fabric.;2014;3
Learning to rank from distant supervision: Exploiting noisy redundancy for relational entity search.;2014;0
Link prediction across networks by biased cross-network sampling.;2014;5
LinkProbe: Probabilistic inference on large-scale social networks.;2014;2
Logical provenance in data-oriented workflows?;2014;0
Machine learning on Big Data.;2014;6
Main-memory hash joins on multi-core CPUs: Tuning to the underlying hardware.;2014;31
Materialization strategies in the Vertica analytic database: Lessons learned.;2014;3
Maximum visibility queries in spatial databases.;2014;1
Memory-efficient algorithms for spatial network queries.;2014;1
On answering why-not questions in reverse skyline queries.;2014;7
On discovery of gathering patterns from trajectories.;2014;21
On incentive-based tagging.;2014;5
On shortest unique substring queries.;2014;5
On the relative trust between inconsistent data and inaccurate constraints.;2014;9
Ontology-based subgraph querying.;2014;4
Optimizing approximations of DNF query lineage in probabilistic XML.;2014;2
Peeking into the optimization of data flow programs with MapReduce-style UDFs.;2014;4
Pipe failure prediction: A data mining method.;2014;1
Predicting query execution time: Are optimizer cost models really unusable?;2014;12
Presenting diverse location views with real-time near-duplicate photo elimination.;2014;4
Publicly verifiable grouped aggregation queries on outsourced data streams.;2014;2
Query optimization for differentially private data management systems.;2014;1
Query time scaling of attribute values in interval timestamped databases.;2014;2
Querying encrypted data.;2014;6
RECODS: Replica consistency-on-demand store.;2014;3
Re-thinking the performance of information processing systems.;2014;0
Recent progress towards an ecosystem of structured data on the Web.;2014;2
Recycling in pipelined query evaluation.;2014;6
Revision provenance in text documents of asynchronous collaboration.;2014;1
Road network mix-zones for anonymous location based services.;2014;2
RoadAlarm: A spatial alarm system on road networks.;2014;1
Robust distributed stream processing.;2014;3
RoundTripRank: Graph-based proximity with importance and specificity?;2014;4
SAP HANA distributed in-memory database system: Transaction, session, and metadata management.;2014;9
SASH: Enabling continuous incremental analytic workflows on Hadoop.;2014;0
SELECT triggers for data auditing.;2014;1
SHARE: Secure information sharing framework for emergency management.;2014;1
SODIT: An innovative system for outlier detection using multiple localized thresholding and interactive feedback.;2014;1
SUSIE: Search using services and information extraction.;2014;1
Sampling node pairs over large graphs.;2014;0
